ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_heat_impact_wlb,heat_imp_1,heat_imp_2,heat_imp_3,heat_imp_4,heat_imp_5,ext_heat_cope,ext_heat_likely_repeat,ext_heat_affect,ext_heat_lkly_normal_business,ext_heat_lkly_stay_home,ext_heat_lkly_seek_shelter,ext_heat_lkly_social_connection,ext_heat_lkly_leave_town,ext_heat_lkly_supplies,ext_heat_lkly_follow_officials,ext_heat_lkly_comm_supports,ext_heat_indoor_restaurant,ext_heat_takeout_pickup,ext_heat_food_delivery,ext_heat_public_indoors,ext_heat_wfh,ext_heat_commute,ext_heat_car_travel,ext_heat_public_transit,ext_heat_stay_home,ext_heat_stay_family_friends,ext_heat_check_family_friends,ext_heat_volunteer_community,ext_heat_ac_equipped,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
5804,24,2,1.29662143,0,55038,0,1,0,1,1,0,0,0,0,1,4,2,4,3,1,1,1,2,3,2,2,2,2,3,2,2,2,2,2,3,3,4,1,0.222976699,-0.088809099,-2.393799674,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
5805,3,2,0.072949537,1,85001,1,0,0,5,0,0,0,0,1,2,5,5,3,5,1,3,1,5,5,3,1,2,3,2,2,3,3,2,3,3,3,3,1,-0.88772552,-0.266389017,1.801471885,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,44,2,1.462407667,0,38119,0,1,0,2,0,1,0,0,0,1,3,2,3,4,1,1,1,4,3,1,2,2,2,3,2,1,2,2,3,4,4,4,1,-0.98793981,0.357011216,0.375524508,0,1,0,0,2,0,0,0,1,0,2,0,2,0,0,3,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5808,5,2,0.023661975,0,91607,1,0,0,1,1,0,0,0,0,1,5,2,5,5,1,1,1,3,5,1,2,2,2,4,2,2,2,2,2,4,4,4,1,-2.43411922,-1.667887822,1.465835537,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5809,5,2,5.905765963,0,90057,1,0,0,2,0,1,0,0,0,2,6,2,4,5,1,2,1,4,2,2,2,1,1,1,2,2,3,2,3,2,2,4,1,-0.310239367,0.43409529,-1.258682637,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,0,0,3,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
5813,14,1,0.760415644,0,60628,0,1,0,5,0,0,0,0,1,2,5,4,4,4,5,3,3,3,5,5,3,3,3,2,2,3,3,3,3,3,3,3,1,0.056622932,-0.400490218,0.344692216,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,0,0,0,1,4
5814,14,2,0.497245972,0,62002,0,1,0,1,1,0,0,0,0,1,5,3,5,1,1,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,1,0.012620288,1.056957478,0.956870576,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5815,23,2,0.983730677,0,48340,0,1,0,3,0,0,1,0,0,1,1,2,5,1,1,1,1,1,5,5,2,2,2,3,2,2,2,2,2,3,3,3,1,1.309400772,1.559139479,0.836041103,1,0,0,0,1,0,1,0,1,0,2,0,2,0,0,3,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5817,3,2,0.455642408,1,85749,0,1,0,3,0,0,1,0,0,4,5,3,4,5,5,2,4,4,5,3,3,3,2,3,3,1,3,2,3,2,3,3,1,0.789525113,0.995267039,0.867673584,1,0,0,0,1,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
5818,49,2,0.029048262,0,98168,0,1,0,3,0,0,1,0,0,3,3,3,3,5,2,1,1,5,5,3,2,3,3,4,3,1,3,1,3,1,2,1,1,-0.760082106,-1.420564046,-0.035057952,1,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,1,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
5819,21,4,0.472266889,0,21224,1,0,0,2,0,1,0,0,0,3,5,4,1,5,4,4,2,4,4,4,3,1,1,2,3,1,2,2,3,2,2,1,1,0.014249799,-0.895283124,-0.536939805,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,0,1,4
5820,31,2,0.835545141,0,8053,0,1,0,1,1,0,0,0,0,1,5,0,5,2,1,1,1,3,4,1,2,3,2,4,2,2,2,2,2,4,2,3,1,-0.046259374,-1.292857957,0.021441055,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5821,33,4,0.888801231,0,10452,1,0,0,3,0,0,1,0,0,3,4,3,3,3,2,3,3,4,4,3,2,2,2,3,2,2,2,2,3,3,3,4,1,-0.248800063,-0.576174888,-0.0754719,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5822,16,2,0.632260208,0,50265,0,1,0,3,0,0,1,0,0,3,5,2,2,5,1,4,4,3,3,2,2,2,2,1,2,1,1,1,3,2,2,1,1,-0.679429441,-0.277231172,-0.620916459,1,0,0,0,1,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
5823,5,2,19.3326269,0,90630,1,0,0,3,0,0,1,0,0,5,6,2,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,1,0.000327347,0.229010046,-1.381561164,1,0,0,0,1,1,1,0,0,1,2,0,3,0,0,3,0,0,3,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
5825,48,3,0.418220276,0,22314,1,0,0,3,0,0,1,0,0,4,4,3,4,3,4,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,0,-0.138757571,0.26503211,-0.529611511,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5828,49,2,0.049622898,0,98101,1,0,0,3,0,0,1,0,0,2,3,4,4,5,4,4,5,4,5,4,2,2,2,3,2,2,2,2,2,3,3,3,1,0.610465376,0.171949362,0.185222004,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5836,3,2,0.032302668,1,85053,1,0,0,4,0,0,0,1,0,3,5,5,3,5,4,3,4,5,5,4,3,2,3,2,3,1,1,1,3,1,2,2,1,-1.649032144,0.3664452,0.397600924,1,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
5837,51,2,3.184936186,0,53204,1,0,0,3,0,0,1,0,0,2,5,1,4,4,1,1,1,3,1,1,3,1,1,2,2,2,3,2,1,1,2,4,1,-0.320150798,0.537042182,0.991061542,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
5840,11,4,0.400473351,0,31601,0,1,0,2,0,1,0,0,0,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,1,-0.849085224,0.243209007,-1.040977825,1,0,0,0,1,0,0,0,0,0,2,0,5,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5842,39,3,0.882325451,0,18018,1,0,0,3,0,0,1,0,0,2,6,2,4,4,1,4,3,4,3,3,3,2,2,3,2,2,2,2,2,3,2,3,0,-0.507028627,0.248145445,-1.777357328,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,1,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
5843,3,4,0.053126278,1,85051,1,0,0,2,0,1,0,0,0,1,6,2,5,4,2,2,4,4,5,2,3,3,3,2,3,1,1,3,3,1,2,1,1,-1.248037798,0.997850276,1.447927787,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
5844,15,2,0.243681273,0,60435,1,0,0,4,0,0,0,1,0,1,5,4,4,4,4,4,4,4,4,4,2,3,2,2,2,3,2,3,2,3,3,3,1,0.067731785,0.818495615,0.088087581,0,0,0,0,1,1,1,0,1,0,2,0,2,0,1,2,0,0,3,1,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,0,3
5846,49,2,0.334779133,0,98108,1,0,0,4,0,0,0,1,0,1,5,5,5,4,2,4,3,2,4,3,3,3,1,2,2,2,3,1,3,4,4,4,1,0.730120878,0.18976713,0.644529837,0,0,0,0,1,0,0,0,0,1,2,0,3,0,1,2,0,1,2,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5847,3,1,0.807869968,1,85085,0,1,0,1,1,0,0,0,0,1,5,0,5,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,3,3,3,1,1.266490796,0.241923927,1.012139332,1,0,0,0,1,0,0,1,0,1,2,0,3,0,0,3,0,0,3,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5849,49,2,0.064474066,0,98117,1,0,0,2,0,1,0,0,0,3,4,3,4,4,5,3,2,3,4,4,3,2,2,2,2,2,3,2,3,1,3,2,0,-1.023623788,1.222753548,0.00389812,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
5850,10,1,0.558699889,1,33604,0,1,0,2,0,1,0,0,0,2,3,1,3,3,3,2,3,3,2,2,1,3,1,2,1,3,1,3,1,2,1,2,1,-0.010867723,-0.538975639,-1.889667052,1,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,1,2,1,0,0,0,0,1,1,1,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
5852,5,3,6.450230581,0,94705,1,0,0,4,0,0,0,1,0,3,4,3,5,5,1,1,1,1,4,1,2,2,2,2,2,2,3,2,3,3,3,4,0,0.683433316,-1.387929434,0.033850207,1,0,0,0,1,0,0,0,0,1,2,0,3,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
5853,5,2,4.262927669,0,92243,1,0,0,2,0,1,0,0,0,3,5,3,3,5,3,2,3,5,5,3,3,3,3,1,3,3,3,1,3,3,3,3,1,0.352053686,0.090834601,-0.14681918,1,0,0,0,1,0,0,0,0,0,2,0,5,1,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
5854,49,2,0.073866207,0,98499,0,1,0,2,0,1,0,0,0,2,4,3,4,5,5,3,3,3,4,4,2,2,2,4,2,2,2,2,2,4,3,4,1,0.115974869,0.178769249,0.448092914,0,1,0,0,2,1,1,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
5858,26,1,1.897141927,0,62942,0,0,1,4,0,0,0,1,0,4,3,4,1,5,5,5,5,5,5,5,2,3,3,3,2,3,2,1,3,3,2,3,1,0.191921762,0.964443938,-0.267249849,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5859,3,2,0.270405167,1,85286,0,1,0,2,0,1,0,0,0,2,5,2,5,4,2,2,2,3,4,4,2,2,2,2,3,2,3,2,3,2,3,3,1,0.871241536,0.823982726,-0.416559707,0,0,0,0,1,0,1,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
5861,18,3,0.374883698,0,42539,0,0,1,3,0,0,1,0,0,2,3,3,3,2,2,3,3,3,2,3,2,3,2,2,2,3,2,2,2,2,3,3,1,-0.832229093,0.409747381,-0.504417694,1,0,0,0,1,0,0,0,0,1,2,0,3,1,0,1,0,0,3,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5862,5,2,0.006082636,0,91326,0,1,0,5,0,0,0,0,1,3,5,4,2,3,5,3,2,2,3,4,1,3,2,2,2,3,2,3,2,2,3,2,1,0.554390445,0.653187923,0.189361866,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5863,1,4,0.22081963,0,35228,0,1,0,4,0,0,0,1,0,4,6,0,1,1,1,1,1,2,1,1,2,2,3,4,2,2,2,2,2,4,4,4,0,-2.074222343,-1.406313685,-1.745610962,1,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
5864,38,2,3.071770677,0,97404,0,1,0,4,0,0,0,1,0,3,3,2,2,4,1,4,2,5,5,4,2,3,3,2,2,2,2,2,2,2,2,2,1,0.481478822,0.042748813,0.638311537,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
5865,45,2,6.503724118,1,78758,1,0,0,2,0,1,0,0,0,2,4,3,4,3,1,1,2,3,4,4,2,3,1,1,1,3,3,2,2,3,3,3,1,-0.028157092,-0.59546857,0.781670482,0,0,0,0,1,0,1,0,0,1,2,0,3,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,5,2,0.337420915,0,96055,0,1,0,3,0,0,1,0,0,3,5,4,4,3,3,2,3,3,3,4,3,2,3,3,2,3,2,2,3,2,2,2,0,-0.102868467,0.856040495,0.051447832,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
5869,45,4,2.162601187,1,78233,0,1,0,2,0,1,0,0,0,2,3,3,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,-0.823491372,0.280624604,0.186605634,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,0,0,3,0,0,0,0,1,1,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
5870,22,4,7.81415341,0,1075,0,1,0,1,1,0,0,0,0,1,4,1,5,2,2,2,1,2,3,1,2,2,2,2,3,2,2,2,2,3,3,3,1,-2.434845687,-0.912612314,1.531520719,0,0,0,0,1,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2
5872,45,2,0.46536457,1,78654,0,1,0,3,0,0,1,0,0,2,3,3,2,2,4,2,3,4,4,4,1,1,3,3,3,1,2,2,3,1,1,1,1,0.012196603,0.399916374,-0.902630356,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5873,45,2,0.970138144,0,76502,0,1,0,3,0,0,1,0,0,2,4,3,3,4,3,3,3,4,3,4,2,3,1,3,2,3,3,2,3,2,2,1,1,0.147249248,1.430337529,-0.432030667,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,1,0,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5874,33,2,2.00248403,0,10011,1,0,0,2,0,1,0,0,0,3,4,4,4,5,4,4,5,4,5,4,2,3,2,2,2,3,3,2,2,2,2,2,1,-0.427202322,1.391618622,0.614151906,0,0,0,0,1,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,0,3
5876,49,3,0.084082792,0,98310,0,1,0,4,0,0,0,1,0,4,5,4,4,4,2,4,2,2,4,3,3,3,2,3,2,2,2,2,2,4,2,4,1,-0.279094721,-0.745043909,0.505862871,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,0,0,0,1,4
5878,19,1,4.142671466,0,71109,0,1,0,5,0,0,0,0,1,1,5,3,5,5,4,2,5,3,4,4,2,2,2,3,2,2,2,2,3,2,2,2,1,0.608176085,1.370184838,-0.349340609,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,3,1,1,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
5879,49,2,0.153460034,0,98188,1,0,0,5,0,0,0,0,1,2,5,5,2,5,5,5,4,4,5,4,1,1,3,1,3,1,2,1,2,2,3,1,1,1.162917337,1.099111268,0.509681301,0,1,0,0,2,1,1,0,0,1,2,0,3,0,1,2,0,0,3,1,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,0,3
5880,33,2,0.135636699,0,10030,1,0,0,3,0,0,1,0,0,2,3,2,4,5,2,5,4,5,2,5,3,2,1,1,3,2,2,1,3,2,2,2,1,-0.215261119,1.964977691,0.849980907,0,1,0,0,2,1,1,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
5884,21,2,0.675415209,0,20735,0,1,0,4,0,0,0,1,0,2,5,4,4,4,4,4,4,4,4,4,2,2,2,3,2,2,2,2,2,3,3,3,1,0.067731785,0.818495615,0.088087581,0,0,0,0,1,1,1,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5885,3,2,0.127241408,1,85087,0,1,0,4,0,0,0,1,0,3,5,4,3,5,4,5,3,5,3,4,2,2,1,3,3,2,2,2,2,3,3,4,1,0.534768655,0.562589586,0.230423562,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,0,0,0,3,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5886,25,4,0.208378133,0,38654,0,1,0,3,0,0,1,0,0,3,5,5,2,5,1,1,3,1,1,3,2,2,2,3,2,2,2,2,2,3,3,3,1,-0.187854744,-0.097274219,-1.059073342,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5892,3,2,0.339441503,1,85008,1,0,0,2,0,1,0,0,0,2,5,4,3,2,2,2,1,5,5,5,2,2,2,3,2,2,3,3,2,2,2,2,1,0.859198812,1.369345376,0.643874034,0,1,0,0,2,1,1,1,0,0,1,1,1,0,0,3,0,0,3,1,0,1,0,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,0,3
5895,49,2,0.001904138,0,20001,1,0,0,3,0,0,1,0,0,3,4,3,2,5,4,5,1,5,5,5,2,2,2,3,2,2,2,2,1,2,2,2,1,1.160912057,1.227465859,0.534668839,0,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
5896,10,4,1.126414676,1,33185,0,1,0,3,0,0,1,0,0,1,5,3,2,3,1,4,1,5,5,3,3,1,1,2,2,2,1,1,3,2,3,3,1,-1.370459437,-0.160964504,-0.57215056,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
5899,49,2,0.322846135,0,98446,0,1,0,1,1,0,0,0,0,1,2,1,4,4,1,1,1,2,4,3,2,2,2,3,2,2,2,2,2,3,3,4,1,0.110438489,-0.377266863,-0.096668072,0,0,0,0,1,1,1,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5900,42,2,0.462056516,0,29206,0,1,0,3,0,0,1,0,0,1,4,3,5,5,1,1,1,1,3,3,2,2,2,2,2,2,2,2,3,3,3,4,1,-0.29750987,-1.140561122,0.645708278,0,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
5904,30,2,0.224559283,0,3851,0,0,1,3,0,0,1,0,0,3,3,3,4,5,4,3,3,5,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,-0.393087284,-0.019198337,-0.067221917,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5908,10,2,0.281731295,1,33511,0,1,0,4,0,0,0,1,0,2,5,5,4,4,5,4,1,4,4,4,1,3,2,3,3,1,3,2,3,1,2,3,0,-1.138129899,0.005859862,0.565193524,0,0,0,0,1,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
5910,33,3,0.623300658,0,10601,1,0,0,1,1,0,0,0,0,5,5,0,5,1,1,1,1,1,1,1,2,2,2,4,2,2,2,2,2,4,4,4,1,-2.009263604,0.938153,-1.057990423,0,1,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5914,11,1,1.804033958,0,31520,0,1,0,4,0,0,0,1,0,1,3,3,5,5,5,5,5,5,5,5,3,3,3,2,3,3,3,3,3,2,2,2,1,1.372183674,1.397672426,0.83001106,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,1,1,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
5915,44,2,0.2929821,0,38018,0,1,0,2,0,1,0,0,0,4,4,2,3,3,3,3,4,4,3,3,2,2,2,3,2,2,2,2,2,3,3,4,1,-0.000671339,1.479626514,1.430790715,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5918,39,2,0.724029768,0,19401,1,0,0,2,0,1,0,0,0,2,5,3,2,3,3,2,4,3,3,4,2,3,3,1,2,2,1,1,2,3,2,3,1,-0.472966116,1.134110402,0.849877878,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
5920,33,2,1.341673648,0,10027,1,0,0,5,0,0,0,0,1,2,5,3,4,4,4,4,4,4,4,3,3,1,3,3,3,3,1,3,2,2,1,2,1,-1.002334269,0.16470533,-1.353255943,0,0,0,0,1,1,1,1,0,0,2,0,4,0,0,3,1,0,1,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5923,32,2,9.767551797,0,88005,0,1,0,5,0,0,0,0,1,2,5,4,5,5,1,5,1,5,3,1,2,2,2,4,2,2,2,2,2,4,3,4,1,-0.635293355,-2.231522777,0.967255357,0,0,0,0,1,0,0,1,1,0,2,0,2,1,0,1,0,0,3,1,0,0,1,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
