ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_cold_impact_wlb,cold_imp_1,cold_imp_2,cold_imp_3,cold_imp_4,cold_imp_5,ext_cold_cope,ext_cold_likely_repeat,ext_cold_affect,ext_cold_lkly_normal_business,ext_cold_lkly_stay_home,ext_cold_lkly_seek_shelter,ext_cold_lkly_social_connection,ext_cold_lkly_leave_town,ext_cold_lkly_supplies,ext_cold_lkly_follow_officials,ext_cold_lkly_comm_supports,ext_cold_indoor_restaurant,ext_cold_takeout_pickup,ext_cold_food_delivery,ext_cold_public_indoors,ext_cold_wfh,ext_cold_commute,ext_cold_car_travel,ext_cold_transit_use,ext_cold_stay_home,ext_cold_stay_family_friends,ext_cold_check_family_friends,ext_cold_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
4879,23,3,0.319752269,0,48238,0,1,0,4,0,0,0,1,0,2,4,5,4,3,3,3,4,4,3,4,2,2,2,3,2,2,1,1,2,3,3,3,-0.399515484,0.09210758,-0.492444248,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,1,0,0,0,0,-9,0,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
4883,14,2,0.123933837,0,60616,1,0,0,3,0,0,1,0,0,1,5,3,4,5,3,4,1,5,5,5,2,2,2,4,3,1,2,2,3,3,2,2,0.617393585,0.711207698,0.526872931,0,1,0,0,2,1,1,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
4885,3,4,0.031120772,1,85301,1,0,0,3,0,0,1,0,0,2,4,4,4,5,5,5,3,5,5,5,2,2,2,1,1,1,2,1,3,3,2,2,0.78363483,1.155710226,0.023738809,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
4886,3,4,0.018943141,1,85249,0,1,0,2,0,1,0,0,0,1,3,3,5,3,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,4,3,4,0.226368848,0.332870091,0.501597948,1,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
4887,3,4,0.010389864,1,85378,0,1,0,1,1,0,0,0,0,1,1,0,5,4,1,2,2,3,3,3,2,2,2,4,2,2,2,2,2,3,3,3,0.111462088,-0.598035778,-0.71400342,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
4891,3,4,0.027061615,1,85027,0,1,0,3,0,0,1,0,0,3,2,3,4,4,1,1,1,3,3,3,2,2,2,3,2,2,2,2,2,4,2,4,-0.032892005,-0.54154351,-0.798734525,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4897,3,2,0.048623189,1,85387,0,1,0,2,0,1,0,0,0,1,1,4,5,3,1,1,2,5,4,3,1,1,2,1,3,3,2,1,3,1,2,2,0.964463277,0.964927015,-1.27386683,1,1,0,0,2,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4898,3,4,0.028330094,1,85212,0,1,0,2,0,1,0,0,0,3,2,0,5,4,1,3,4,5,5,5,2,2,3,1,2,2,2,2,2,2,2,2,0.7702544,-0.804628405,0.276832942,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
4903,3,4,0.015431304,1,85209,0,1,0,2,0,1,0,0,0,2,4,2,4,4,2,1,1,5,5,3,2,2,1,1,2,2,2,2,2,3,3,2,0.552246073,0.712607748,0.031062966,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
4904,3,4,0.028330094,1,85207,0,1,0,3,0,0,1,0,0,3,2,1,2,5,1,1,2,4,4,4,1,3,2,1,3,1,1,2,3,1,3,1,0.665969577,0.773814533,0.204606976,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
4905,3,4,0.028398762,1,85086,0,1,0,3,0,0,1,0,0,3,5,4,4,4,1,2,1,4,4,5,2,1,1,3,2,2,2,2,2,3,2,2,0.380963316,0.701477903,-2.183711461,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4906,3,4,0.035497206,1,85307,0,1,0,2,0,1,0,0,0,1,3,1,4,4,1,1,1,3,4,3,2,2,2,3,2,2,2,2,2,3,3,4,-1.503991775,0.675653431,-1.226725846,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,3
4911,3,4,0.019337531,1,85257,1,0,0,3,0,0,1,0,0,2,4,2,2,4,2,2,3,4,4,3,1,1,3,1,3,1,1,1,3,1,2,1,-1.577156918,-0.126707826,0.501490006,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,1,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
4914,3,4,0.046652889,1,85345,0,1,0,3,0,0,1,0,0,3,5,3,4,5,1,3,4,5,5,1,2,2,1,1,2,2,2,2,3,3,3,1,0.101665816,0.710548744,1.501318142,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
4915,3,2,0.072080338,1,85003,0,1,0,1,1,0,0,0,0,1,2,1,2,1,2,3,2,1,2,2,2,2,2,3,2,2,2,2,2,3,3,3,0.535774856,1.021389542,1.144104113,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
4921,3,4,0.011398406,1,85050,0,1,0,2,0,1,0,0,0,2,2,3,4,5,2,2,1,4,4,4,2,2,2,4,2,2,2,2,3,4,2,3,-0.707129403,-0.673658329,-1.122527427,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
4922,3,2,0.049489122,1,85326,0,1,0,3,0,0,1,0,0,3,4,5,2,4,3,4,2,5,5,5,3,3,3,1,3,1,2,2,3,2,2,2,0.208468117,0.904679984,0.488809973,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4924,3,4,0.023842282,1,85206,0,1,0,2,0,1,0,0,0,2,6,3,1,5,1,1,1,4,4,2,1,1,1,4,2,2,1,2,3,4,3,3,0.441600828,0.670705155,0.134843074,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
4925,3,4,0.005965273,1,85381,0,1,0,3,0,0,1,0,0,2,3,2,5,5,1,1,1,5,5,1,1,3,1,3,2,2,2,2,2,4,4,4,-2.327469607,-0.09047757,0.417682825,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
4927,3,2,0.06571677,1,85262,0,1,0,1,1,0,0,0,0,5,6,0,5,5,1,5,3,3,3,3,2,2,2,3,2,2,2,1,1,1,2,2,-0.842460948,0.466807397,-0.365592568,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4928,3,2,0.064328679,1,85013,1,0,0,2,0,1,0,0,0,3,1,0,2,5,1,3,1,3,3,3,1,1,3,1,2,1,2,1,3,3,2,3,-0.183094485,0.648035023,0.121142359,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
4930,3,4,0.021550927,1,85215,0,1,0,2,0,1,0,0,0,2,5,3,4,2,2,2,2,4,4,4,2,2,2,4,2,2,2,2,2,4,3,4,-1.183962847,0.473875063,-0.240304921,0,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
4931,3,2,0.262159743,1,85019,1,0,0,2,0,1,0,0,0,1,1,0,5,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,3,3,3,-0.244225948,0.553829638,-0.227298648,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
4933,3,2,0.031303983,1,85032,0,1,0,2,0,1,0,0,0,3,3,1,4,5,1,1,1,1,1,1,2,1,2,4,2,2,2,2,3,4,3,4,-1.505315091,-1.323825351,0.213829993,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4934,3,2,0.008253241,1,85379,0,1,0,3,0,0,1,0,0,1,1,1,5,5,1,1,1,4,4,4,2,2,2,3,2,2,2,3,2,3,4,4,0.179565186,0.569044647,0.159813712,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,1,1,1,0,1,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4935,3,2,0.040193162,1,85308,0,1,0,2,0,1,0,0,0,3,2,1,4,5,2,3,2,4,5,3,1,2,3,1,2,2,3,2,3,2,2,1,-0.087103937,-1.744873868,0.068914693,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4937,3,2,0.004664508,1,85040,1,0,0,1,1,0,0,0,0,4,5,1,3,5,2,1,1,5,5,5,1,1,3,1,3,2,2,1,3,1,2,4,-2.941581238,-1.213344068,-1.906373627,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
4938,3,4,0.035497206,1,85351,0,1,0,1,1,0,0,0,0,3,1,2,5,5,1,3,1,4,4,3,2,2,3,1,1,1,2,1,2,1,4,1,0.740971556,-1.271704015,-1.81684179,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
4939,3,4,0.032616678,1,85085,0,1,0,3,0,0,1,0,0,3,1,0,2,5,2,1,4,3,3,2,1,1,2,1,2,2,1,2,3,1,1,1,-0.671404797,-0.392538452,-0.621508231,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4944,3,4,0.005786093,1,85033,0,1,0,2,0,1,0,0,0,2,4,3,3,4,3,2,2,4,4,3,2,2,2,3,2,2,2,2,2,4,3,3,-0.881281122,0.161495897,0.477011469,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4947,3,4,0.066595809,1,85018,1,0,0,1,1,0,0,0,0,1,2,3,4,3,3,3,3,4,4,4,1,1,1,2,3,1,2,1,3,2,2,4,-1.767992811,-0.714297181,-1.878902242,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
4949,3,4,0.017886648,1,85375,0,1,0,3,0,0,1,0,0,2,1,1,2,5,3,3,3,4,4,4,2,2,2,4,2,2,1,1,3,2,2,2,-0.371083004,-0.517544779,-0.270428467,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4950,3,4,0.046607536,1,85016,1,0,0,2,0,1,0,0,0,2,1,0,5,5,1,1,1,2,2,4,1,1,1,1,2,2,1,1,3,4,2,3,1.061562126,-0.227738317,0.505067058,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4956,3,4,0.018794187,1,85251,1,0,0,1,1,0,0,0,0,1,2,0,5,5,1,1,1,4,4,1,2,2,2,4,2,2,2,2,2,4,2,4,1.144638413,0.575707378,0.088547414,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
4958,3,4,0.034095319,1,85306,1,0,0,3,0,0,1,0,0,2,5,2,5,3,1,4,1,1,1,1,1,3,3,1,1,2,2,2,2,4,2,2,0.190183903,0.246764291,-0.266658556,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,1,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
4961,3,2,0.045809791,1,85340,0,1,0,3,0,0,1,0,0,1,1,2,4,4,4,4,4,4,4,4,2,2,2,3,2,2,2,2,2,3,1,3,-0.386678606,-0.141687141,0.442306582,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
4963,3,2,0.090890895,1,85205,0,1,0,1,1,0,0,0,0,1,6,2,4,3,3,3,2,3,3,2,2,2,2,4,2,2,2,2,2,4,3,3,-0.233754103,0.758466076,-0.241831044,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
4964,3,4,0.210007493,0,85142,0,1,0,1,1,0,0,0,0,1,1,5,5,4,1,1,1,1,1,1,2,3,3,1,2,2,2,1,3,2,2,4,0.31552798,1.26491253,1.227107412,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,3,0,0,3,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
4968,49,2,0.071513953,0,98105,1,0,0,4,0,0,0,1,0,2,5,5,5,4,3,2,1,4,5,5,2,2,1,1,3,1,2,2,3,3,2,2,0.735460939,1.251477743,0.740420357,1,0,0,0,1,1,1,0,1,0,2,0,2,0,1,2,0,1,2,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4969,3,2,0.021118578,1,85339,0,1,0,2,0,1,0,0,0,2,3,3,4,3,2,4,2,3,5,4,1,2,2,4,2,2,2,2,3,3,2,2,-0.385850171,-1.076451643,-0.226944415,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
4972,3,4,0.173849653,1,85054,0,0,1,1,1,0,0,0,0,1,5,0,5,3,1,1,3,1,3,1,2,2,2,3,2,2,2,2,2,3,3,4,0.03534585,0.731249582,-0.36178789,1,0,0,1,4,1,1,0,0,1,2,0,3,0,0,3,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,3,4,0.017444219,1,85035,0,1,0,3,0,0,1,0,0,2,2,2,5,5,4,2,1,1,1,3,3,3,3,3,1,1,1,2,2,1,3,4,0.221843377,1.186627236,0.735886732,1,1,0,0,2,0,0,0,1,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,1,1,1,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
4989,3,4,0.04069164,1,85301,1,0,0,2,0,1,0,0,0,3,6,2,3,4,3,4,3,5,5,4,1,2,2,1,2,2,2,2,2,4,3,4,-0.537873915,-0.023172293,-1.275262066,1,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,1,1,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
4992,3,4,0.011984589,1,85032,0,1,0,2,0,1,0,0,0,3,5,5,1,5,1,1,1,5,5,1,2,3,2,4,2,2,2,2,3,4,2,4,-0.432608762,-1.978698696,0.832476428,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4994,49,4,0.012359841,0,98367,0,1,0,3,0,0,1,0,0,3,5,4,3,5,2,3,1,3,5,3,2,2,2,4,2,2,2,2,3,4,3,4,0.59100029,-2.265733117,0.220663566,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1
4996,3,2,0.073911444,1,85302,0,1,0,2,0,1,0,0,0,2,5,1,5,5,1,3,1,3,5,5,3,1,3,2,3,2,1,1,3,3,2,2,1.145330876,1.081397627,0.376721651,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
4997,49,2,0.063977119,0,98258,0,1,0,3,0,0,1,0,0,1,1,2,5,3,1,1,1,5,5,5,1,1,1,1,2,3,3,2,3,3,3,3,0.935333853,1.490852768,0.606641344,1,1,0,0,2,0,0,1,0,1,2,0,3,0,1,2,0,0,3,1,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,0,2
5000,3,2,0.032467592,1,85345,0,1,0,5,0,0,0,0,1,1,5,3,5,4,4,3,3,2,3,3,3,3,3,2,3,3,3,2,3,2,2,3,0.41010791,0.354806023,0.672336776,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
5001,3,2,0.105639807,1,85248,0,1,0,3,0,0,1,0,0,1,6,3,5,1,1,1,1,2,5,5,3,2,2,3,2,2,2,2,2,3,3,3,1.323346934,1.399411583,0.761075133,1,1,0,0,2,1,1,0,0,1,2,0,3,0,0,3,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
5003,3,3,0.028469608,1,85020,1,0,0,3,0,0,1,0,0,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,1,2,3,3,3,3,-0.754053782,0.238148152,-1.110770458,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
5004,3,2,0.021244909,1,85209,0,1,0,4,0,0,0,1,0,3,2,3,3,4,4,4,4,4,3,2,1,3,3,1,3,1,1,2,3,4,2,4,-0.445002369,-0.388104795,0.165361294,1,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
5006,3,1,0.106056849,1,85308,0,1,0,4,0,0,0,1,0,3,4,5,3,4,4,5,2,3,4,2,3,2,1,4,2,3,2,2,2,3,2,3,0.56092249,0.539687942,0.327429998,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5007,3,2,0.016495111,1,85208,0,1,0,5,0,0,0,0,1,3,1,0,5,5,1,1,5,1,5,1,1,1,3,1,3,1,1,1,3,2,2,1,0.416029534,-0.290035008,0.895896331,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,1,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
5011,3,2,0.128043596,1,85016,1,0,0,4,0,0,0,1,0,4,3,5,2,5,3,5,4,5,5,4,1,2,2,1,2,1,1,1,3,2,2,2,1.137062707,1.679793561,-1.159707414,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
5012,3,2,0.235073279,1,85043,0,1,0,4,0,0,0,1,0,3,5,4,4,4,4,5,5,5,4,4,3,1,1,2,3,1,3,1,3,2,2,2,0.501524047,1.163866503,0.737920326,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
5014,3,2,0.029156187,1,85213,0,1,0,3,0,0,1,0,0,2,3,3,4,3,4,2,3,4,4,4,1,3,2,2,2,2,3,1,3,1,1,1,-0.49221404,0.305457508,0.254251969,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,3,1,1,0,1,0,1,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
5015,3,2,0.110745569,1,85249,0,1,0,2,0,1,0,0,0,2,1,2,4,4,1,1,1,1,3,3,2,1,2,3,2,2,2,2,2,4,3,4,0.973489287,0.317242078,-0.127616338,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
5016,3,2,0.275823194,1,85031,0,1,0,2,0,1,0,0,0,1,3,2,1,5,2,1,1,1,3,3,3,3,2,3,2,2,2,3,2,3,3,3,0.09054036,0.808896175,-0.173147093,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,2,0,0,1,1,1,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
5017,3,2,0.142256312,1,85008,1,0,0,4,0,0,0,1,0,1,4,2,5,5,2,5,4,5,3,5,3,3,3,2,3,1,1,1,3,3,3,3,-0.229010466,0.35374239,-1.550367176,0,0,1,0,3,1,1,0,0,1,2,0,3,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,0,3
5018,3,2,0.536471298,1,85308,0,1,0,1,1,0,0,0,0,2,6,0,5,3,2,4,3,5,3,4,2,1,2,1,2,2,2,2,2,2,2,2,-0.292738202,-0.632627602,0.347686053,0,0,0,0,1,0,0,0,0,0,2,0,5,0,1,2,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5020,3,2,0.097848657,1,85338,0,1,0,2,0,1,0,0,0,1,5,3,5,4,1,1,1,4,3,3,3,3,3,2,2,2,3,2,3,3,2,3,0.378604062,0.337928859,-0.226719997,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,1,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5022,3,4,0.265681569,1,85251,1,0,0,3,0,0,1,0,0,1,4,3,4,3,3,3,4,4,3,3,2,2,2,2,2,2,2,2,2,3,3,4,-1.057702661,-0.304138528,-0.369459476,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
5023,3,2,0.083690247,1,85086,0,1,0,2,0,1,0,0,0,1,4,3,4,5,2,3,1,4,4,4,2,2,2,3,1,2,2,2,2,3,3,3,0.446986541,0.232168746,-0.690272459,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5024,34,4,0.009188001,0,85118,0,1,0,5,0,0,0,0,1,3,1,5,2,5,3,3,3,4,4,4,2,2,3,1,3,2,2,2,3,2,3,3,0.476982399,-1.927709328,0.408151165,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
